6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
